date_time,record_id,open_issues,new_issues,closed_issues,avg_age_open_issues_hr,issue_comment_volume,open_prs,new_prs,merged_prs,avg_age_open_prs_hr,pr_comment_volume
2020-11-09 09:21:44,huggingface/transformers,121,4,24,4040.2038240740735,55,668,6,10,4145.79381583292,18
2020-11-10 09:21:44,huggingface/transformers,115,6,12,4064.2038240740735,127,663,11,16,4169.79381583292,64
2020-11-11 09:21:44,huggingface/transformers,116,14,13,4043.309004884004,97,658,12,17,4175.238411406968,58
2020-11-12 09:21:44,huggingface/transformers,121,14,9,4067.309004884004,108,664,15,9,4180.727254540991,47
2020-11-13 09:21:44,huggingface/transformers,128,19,12,4046.865848429951,102,665,9,8,4198.578521650327,64
2020-11-14 09:21:44,huggingface/transformers,132,12,8,4070.865848429951,70,667,9,7,4216.412659487682,54
2020-11-15 09:21:44,huggingface/transformers,121,7,18,4094.865848429951,26,669,2,0,4234.215118523949,2
2020-11-16 09:21:44,huggingface/transformers,111,7,17,4118.865848429951,38,674,6,1,4251.994936554416,0
2020-11-17 09:21:44,huggingface/transformers,118,11,4,4142.865848429951,107,675,14,13,4257.348169744088,71
2020-11-18 09:21:44,huggingface/transformers,127,14,5,4166.865848429951,82,682,18,11,4275.149376516254,17
2020-11-19 09:21:44,huggingface/transformers,134,14,7,4190.865848429951,102,677,20,25,4274.324928445088,59
2020-11-20 09:21:44,huggingface/transformers,135,10,9,4214.865848429951,99,682,21,16,4261.397677745896,70
2020-11-21 09:21:44,huggingface/transformers,135,11,11,4238.865848429951,96,685,8,5,4267.082795238096,63
2020-11-22 09:21:44,huggingface/transformers,127,7,15,4217.196657706092,24,685,1,1,4291.082795238096,5
2020-11-23 09:21:44,huggingface/transformers,136,12,3,4241.196657706092,20,688,3,0,4315.082795238096,1
2020-11-24 09:21:44,huggingface/transformers,124,11,23,4219.96278073286,104,690,17,15,4326.743937163659,45
2020-11-25 09:21:44,huggingface/transformers,129,15,10,4199.424932748537,98,691,9,8,4338.4426866319445,44
2020-11-26 09:21:44,huggingface/transformers,131,11,9,4223.424932748537,77,693,9,7,4343.996526795537,30
2020-11-27 09:21:44,huggingface/transformers,133,5,3,4203.368640046297,52,699,11,5,4349.5978532863855,18
2020-11-28 09:21:44,huggingface/transformers,133,6,6,4183.924868270333,72,698,10,11,4361.371333099251,22
2020-11-29 09:21:44,huggingface/transformers,135,3,1,4207.924868270333,31,700,3,1,4379.229824294843,4
2020-11-30 09:21:44,huggingface/transformers,113,8,30,4231.924868270333,41,701,6,5,4390.954886169387,36
2020-12-01 09:21:44,huggingface/transformers,114,6,5,4255.924868270333,103,701,9,9,4396.565037913959,87
2020-12-02 09:21:44,huggingface/transformers,116,17,15,4279.924868270333,97,703,11,9,4402.205111342271,33
2020-12-03 09:21:44,huggingface/transformers,121,11,6,4303.924868270333,73,704,8,7,4401.872460536398,23
2020-12-04 09:21:44,huggingface/transformers,122,4,3,4327.924868270333,40,703,6,7,4419.777457912458,18
2020-12-05 09:21:44,huggingface/transformers,103,3,22,4351.924868270333,65,705,6,4,4437.6899468898055,11
2020-12-06 09:21:44,huggingface/transformers,111,11,3,4375.924868270333,19,704,1,2,4455.5896378968255,6
2020-12-07 09:21:44,huggingface/transformers,118,8,1,4311.487654320988,15,708,5,1,4467.343022070015,3
2020-12-08 09:21:44,huggingface/transformers,115,10,13,4335.487654320988,110,712,16,12,4466.908475628216,93
2020-12-09 09:21:44,huggingface/transformers,114,8,9,4273.228897139714,54,716,11,7,4460.6259246729815,63
2020-12-10 09:21:44,huggingface/transformers,117,9,6,4297.228897139714,54,722,16,10,4460.583801405713,23
2020-12-11 09:21:44,huggingface/transformers,120,13,10,4321.228897139714,83,728,12,6,4466.573870643431,6
2020-12-12 09:21:44,huggingface/transformers,125,12,7,4261.240482740021,39,720,7,15,4478.599817290552,69
2020-12-19 09:21:44,huggingface/transformers,86,78,117,4347.783428571428,432,733,61,48,4598.136336346267,334
2020-12-26 09:21:44,huggingface/transformers,58,54,82,4432.063455347871,333,742,45,36,4747.5316447079485,228
2021-01-02 09:21:44,huggingface/transformers,72,42,28,4600.063455347871,235,759,25,8,4846.618612193362,58
2021-01-03 09:21:44,huggingface/transformers,75,5,2,4581.2805632716045,26,765,9,3,4858.0223859384,8
2021-01-04 09:21:44,huggingface/transformers,66,3,12,4605.2805632716045,48,765,2,2,4882.0223859384,6
2021-01-05 09:21:44,huggingface/transformers,68,11,9,4586.845349133537,92,759,10,16,4893.378983275912,162
2021-01-06 09:21:44,huggingface/transformers,69,7,6,4610.845349133537,63,757,10,12,4917.378983275912,63
2021-01-07 09:21:44,huggingface/transformers,75,11,5,4634.845349133537,77,756,11,12,4935.021694982079,111
2021-01-08 09:21:44,huggingface/transformers,79,13,9,4616.698787878788,121,757,9,8,4939.940715152813,28
2021-01-09 09:21:44,huggingface/transformers,77,5,7,4640.698787878788,66,761,11,7,4957.569907288546,67
2021-01-10 09:21:44,huggingface/transformers,78,2,1,4664.698787878788,79,762,1,0,4981.569907288546,0
2021-01-11 09:21:44,huggingface/transformers,53,7,32,4688.698787878788,31,764,5,3,5005.569907288546,7
2021-01-12 09:21:44,huggingface/transformers,39,14,28,4628.679742063492,85,755,8,17,5029.569907288546,75
2021-01-13 09:21:44,huggingface/transformers,52,18,5,4652.679742063492,64,757,12,10,5040.666868686869,24
2021-01-14 09:21:44,huggingface/transformers,51,13,14,4676.679742063492,101,761,14,10,5058.190855001421,18
2021-01-15 09:21:44,huggingface/transformers,59,18,10,4659.176106194691,77,762,9,8,5056.365671826407,50
2021-01-16 09:21:44,huggingface/transformers,66,11,4,4683.176106194691,42,764,6,4,5080.365671826407,9
2021-01-17 09:21:44,huggingface/transformers,67,7,6,4666.080674951267,41,767,3,0,5097.890380488494,0
2021-01-18 09:21:44,huggingface/transformers,29,9,47,4649.3820000000005,40,767,0,0,5121.890380488494,0
2021-01-19 09:21:44,huggingface/transformers,24,11,16,4673.3820000000005,74,772,9,4,5139.375870699379,3
2021-01-20 09:21:44,huggingface/transformers,28,10,6,4697.3820000000005,100,773,11,10,5156.855296437122,36
2021-01-21 09:21:44,huggingface/transformers,27,15,16,4721.3820000000005,86,768,10,15,5167.784080629302,40
2021-01-22 09:21:44,huggingface/transformers,36,14,5,4745.3820000000005,58,770,10,8,5185.250076809764,29
2021-01-23 09:21:44,huggingface/transformers,39,9,6,4769.3820000000005,72,771,7,6,5189.640009433962,5
2021-01-24 09:21:44,huggingface/transformers,27,4,16,4793.3820000000005,21,773,3,1,5207.097862227806,0
2021-01-25 09:21:44,huggingface/transformers,34,10,3,4817.3820000000005,19,776,3,0,5218.02623572821,3
2021-01-26 09:21:44,huggingface/transformers,30,9,13,4841.3820000000005,112,778,13,11,5228.980889236111,43
2021-01-27 09:21:44,huggingface/transformers,34,12,8,4865.3820000000005,119,785,22,15,5239.900444721529,85
2021-01-28 09:21:44,huggingface/transformers,41,13,6,4806.03396011396,63,786,18,17,5244.35038026225,52
2021-02-04 09:21:44,huggingface/transformers,64,73,50,4696.311400089607,371,792,53,47,5346.796407634628,266
2021-02-11 09:21:44,huggingface/transformers,100,71,35,4642.672115384616,446,804,69,57,5442.42083905031,232
2021-02-18 09:21:44,huggingface/transformers,131,69,38,4569.144604622871,419,812,48,40,5563.553700480192,247
2021-02-25 09:21:44,huggingface/transformers,173,87,45,4540.956686091686,444,816,45,41,5684.55762037037,169
2021-02-26 09:21:44,huggingface/transformers,176,12,9,4564.956686091686,68,815,8,9,5708.55762037037,22
2021-02-27 09:21:44,huggingface/transformers,179,11,8,4557.193526234568,83,821,13,7,5685.334592680048,38
2021-02-28 09:21:44,huggingface/transformers,183,7,3,4549.709176245211,35,820,2,3,5702.6084040880505,3
2021-03-01 09:21:44,huggingface/transformers,189,11,5,4511.702435752079,29,821,4,3,5719.865058892816,2
2021-03-02 09:21:44,huggingface/transformers,192,12,9,4535.702435752079,81,824,6,3,5730.41279148714,15
2021-03-03 09:21:44,huggingface/transformers,198,12,6,4498.735714019388,92,830,8,2,5740.942125504755,9
2021-03-04 09:21:44,huggingface/transformers,200,10,8,4463.044839955849,66,828,5,7,5758.207262880563,12
2021-03-05 09:21:44,huggingface/transformers,211,15,4,4428.626305374001,52,834,10,4,5768.738383307373,24
2021-03-06 09:21:44,huggingface/transformers,27,11,195,4423.751075036074,323,837,13,10,5752.521593516371,22
2021-03-07 09:21:44,huggingface/transformers,28,7,6,4419.092053763441,16,840,4,1,5763.164280799897,12
2021-03-08 09:21:44,huggingface/transformers,36,10,2,4443.092053763441,27,847,9,2,5780.475195889531,4
2021-03-09 09:21:44,huggingface/transformers,31,2,7,4438.53573539886,55,843,9,13,5771.169681673052,41
2021-03-10 09:21:44,huggingface/transformers,31,0,0,4462.53573539886,0,843,0,0,5795.169681673052,0
2021-03-11 09:21:44,huggingface/transformers,35,6,2,4457.9751840056615,20,846,4,1,5819.169681673052,0
2021-03-12 09:21:44,huggingface/transformers,36,13,12,4481.9751840056615,114,849,21,18,5836.4875870646765,33
2021-03-13 09:21:44,huggingface/transformers,38,7,5,4505.9751840056615,56,857,13,5,5833.753148253969,47
2021-03-14 09:21:44,huggingface/transformers,42,5,1,4529.9751840056615,23,859,2,0,5857.753148253969,0
2021-03-15 09:21:44,huggingface/transformers,42,5,5,4553.9751840056615,24,862,4,1,5875.041269660071,4
2021-03-16 09:21:44,huggingface/transformers,46,15,11,4577.9751840056615,78,855,8,15,5892.336604269606,21
2021-03-17 09:21:44,huggingface/transformers,53,17,10,4601.9751840056615,71,858,13,10,5916.336604269606,18
2021-03-18 09:21:44,huggingface/transformers,46,9,16,4596.70416490858,66,857,12,13,5933.579898443431,56
2021-03-25 09:21:44,huggingface/transformers,76,60,30,4566.554235690236,277,862,49,44,6047.195295334839,128
2021-03-26 09:21:44,huggingface/transformers,84,10,2,4590.554235690236,39,868,10,4,6050.756982252218,100
2021-03-27 09:21:44,huggingface/transformers,86,5,3,4586.8828062249,44,867,2,3,6074.756982252218,40
2021-03-28 09:21:44,huggingface/transformers,90,5,1,4610.8828062249,12,871,4,0,6098.756982252218,1
2021-03-29 09:21:44,huggingface/transformers,93,6,3,4579.712928240741,19,873,3,1,6115.877976591761,4
2021-03-30 09:21:44,huggingface/transformers,97,8,4,4496.939736757106,73,865,5,13,6132.998916011973,149
2021-03-31 09:21:44,huggingface/transformers,105,9,1,4418.55303030303,43,870,11,6,6115.8853790412495,29
2021-04-01 09:21:44,huggingface/transformers,109,11,7,4320.142760896255,50,868,9,11,6139.8853790412495,22
2021-04-02 09:21:44,huggingface/transformers,123,18,4,4096.004483506945,26,869,6,5,6163.8853790412495,61
2021-04-03 09:21:44,huggingface/transformers,131,10,2,4056.865435897436,29,869,1,1,6187.8853790412495,4
2021-04-04 09:21:44,huggingface/transformers,130,0,1,4080.865435897436,12,871,2,0,6211.8853790412495,0
2021-04-05 09:21:44,huggingface/transformers,134,4,0,4083.993432539684,18,871,2,2,6228.964242452364,0
2021-04-06 09:21:44,huggingface/transformers,140,15,9,4107.993432539683,66,874,17,14,6232.170890368726,48
2021-04-07 09:21:44,huggingface/transformers,153,17,4,4090.359386924804,77,877,10,7,6256.170890368726,27
2021-04-14 09:21:44,huggingface/transformers,183,62,32,4116.106639566397,319,885,60,52,6334.253126975444,73
2021-04-15 09:21:44,huggingface/transformers,177,15,21,4140.106639566397,292,881,7,11,6344.405120997088,23
2021-04-16 09:21:44,huggingface/transformers,178,8,7,4164.106639566397,183,881,4,4,6361.467787471222,21
2021-04-17 09:21:44,huggingface/transformers,184,15,9,4127.869575320513,85,881,2,2,6385.467787471222,49
2021-04-18 09:21:44,huggingface/transformers,186,6,4,4151.869575320513,37,885,4,0,6395.5561419417245,1
2021-04-19 09:21:44,huggingface/transformers,186,4,4,4155.915158160553,42,888,3,0,6412.579255736714,0
2021-04-20 09:21:44,huggingface/transformers,188,8,6,4179.915158160553,62,895,10,3,6408.793931577681,15
2021-04-21 09:21:44,huggingface/transformers,196,9,1,4203.915158160553,81,899,9,5,6432.793931577681,40
2021-04-22 09:21:44,huggingface/transformers,207,11,0,4187.991579778831,59,898,9,10,6449.832777177177,56
2021-04-23 09:21:44,huggingface/transformers,188,9,28,4211.991579778831,60,901,11,8,6452.946726233238,36
2021-04-24 09:21:44,huggingface/transformers,117,11,82,4216.061515985325,82,894,7,14,6476.946726233238,39
2021-04-25 09:21:44,huggingface/transformers,27,11,101,4240.061515985325,32,895,2,1,6500.946726233238,3
2021-04-26 09:21:44,huggingface/transformers,-36,8,71,4264.061515985325,40,904,12,3,6517.944427999043,22
2021-05-03 09:21:44,huggingface/transformers,-55,63,82,4372.068096899225,384,911,43,36,6595.1179461547545,182
2021-05-10 09:21:44,huggingface/transformers,-67,36,48,4439.262773989899,274,910,33,34,6693.180201914099,346
2021-05-17 09:21:44,huggingface/transformers,-85,27,45,4566.420624374375,214,915,24,19,6804.7444809027775,137
2021-05-24 09:21:44,huggingface/transformers,-101,53,69,4651.930902163225,232,924,37,28,6908.776070978099,157
2021-05-31 09:21:44,huggingface/transformers,-101,73,73,4718.580234487735,366,942,44,26,6977.593881259185,103
2021-06-07 09:21:44,huggingface/transformers,-123,50,72,4865.959698275861,323,953,40,29,7081.601814236111,233
2021-06-14 09:21:44,huggingface/transformers,-137,52,66,4929.1395370370365,327,961,38,30,7192.4928619444445,218
2021-06-15 09:21:44,huggingface/transformers,-140,11,14,4953.1395370370365,49,956,13,18,7209.297578255077,32
2021-06-16 09:21:44,huggingface/transformers,-141,11,12,4977.1395370370365,70,955,12,13,7204.560578220011,38
2021-06-17 09:21:44,huggingface/transformers,-132,17,8,4938.793503472222,52,961,12,6,7185.720391526542,31
2021-06-18 09:21:44,huggingface/transformers,-128,14,10,4942.228779391424,60,966,12,7,7202.600204490558,35
2021-06-19 09:21:44,huggingface/transformers,-127,7,6,4966.228779391424,26,969,6,3,7226.600204490558,5
2021-06-20 09:21:44,huggingface/transformers,-128,3,4,4990.228779391424,20,972,3,0,7236.314550186282,0
2021-06-21 09:21:44,huggingface/transformers,-128,8,8,4952.794082422586,38,977,6,1,7246.030511264217,5
2021-06-22 09:21:44,huggingface/transformers,-133,6,11,4976.794082422586,49,978,12,11,7262.900172894134,63
2021-06-23 09:21:44,huggingface/transformers,-134,9,10,5000.794082422586,36,981,12,9,7279.763628028814,53
2021-06-24 09:21:44,huggingface/transformers,-136,5,7,5024.794082422586,66,979,13,15,7268.135505050505,46
2021-06-25 09:21:44,huggingface/transformers,-134,8,6,5048.794082422586,33,984,8,3,7270.861927117175,2
2021-06-26 09:21:44,huggingface/transformers,-136,3,5,5072.794082422586,55,987,12,9,7287.780495510115,46
2021-06-27 09:21:44,huggingface/transformers,-130,10,4,5075.994385487528,17,989,3,1,7297.61239903898,2
2021-06-28 09:21:44,huggingface/transformers,-126,5,1,5058.79654408457,27,990,2,1,7314.514397518878,20
2021-06-29 09:21:44,huggingface/transformers,-145,6,25,5082.79654408457,63,987,12,15,7310.185922254459,56
2021-06-30 09:21:44,huggingface/transformers,-132,13,0,5045.706053333333,61,987,8,8,7327.117359366613,26
2021-07-01 09:21:44,huggingface/transformers,-125,12,5,5049.591021469677,58,989,10,8,7344.035957475332,69
2021-07-02 09:21:44,huggingface/transformers,-121,10,6,5053.538378527337,35,994,17,12,7339.771564369657,36
2021-07-03 09:21:44,huggingface/transformers,-117,8,4,5077.538378527337,41,994,1,1,7363.771564369657,7
2021-07-04 09:21:44,huggingface/transformers,-117,1,1,5101.538378527337,14,998,4,0,7373.61698256558,0
2021-07-05 09:21:44,huggingface/transformers,-116,7,6,5125.538378527337,33,998,3,3,7397.61698256558,8
2021-07-06 09:21:44,huggingface/transformers,-118,14,16,5129.2739580588495,85,999,12,11,7414.512620112922,26
2021-07-07 09:21:44,huggingface/transformers,-112,12,6,5153.2739580588495,59,999,8,8,7424.313585592769,12
2021-07-08 09:21:44,huggingface/transformers,-108,14,10,5177.2739580588495,88,1004,15,10,7419.973653479505,22
2021-07-09 09:21:44,huggingface/transformers,-114,14,20,5201.2739580588495,54,1004,10,10,7436.90278994709,14
2021-07-10 09:21:44,huggingface/transformers,-111,9,6,5225.2739580588495,53,1002,10,12,7453.824649540121,33
2021-07-11 09:21:44,huggingface/transformers,-113,4,6,5208.218635076253,9,1005,3,0,7470.738478559358,0
2021-07-12 09:21:44,huggingface/transformers,-124,7,18,5211.809853515626,25,1007,4,2,7487.622874327319,1
2021-07-13 09:21:44,huggingface/transformers,-125,15,16,5195.384082687339,67,1009,17,15,7490.319955281986,46
2021-07-14 09:21:44,huggingface/transformers,-122,12,9,5219.384082687338,68,1010,13,12,7478.953142999267,55
2021-07-21 09:21:44,huggingface/transformers,-115,65,58,5075.991923154907,318,1025,59,44,7576.534478939723,125
2021-07-28 09:21:44,huggingface/transformers,-101,69,55,5133.688923611112,274,1032,31,24,7716.169445736434,56
2021-08-04 09:21:44,huggingface/transformers,-110,42,51,5264.5558195429485,235,1030,26,28,7862.468123840445,110
2021-08-11 09:21:44,huggingface/transformers,-116,42,48,5339.285640727837,332,1038,40,32,7971.7792303560445,184
2021-08-18 09:21:44,huggingface/transformers,-127,37,48,5342.021209647148,323,1055,43,26,8015.511195225143,206
2021-08-25 09:21:44,huggingface/transformers,-129,52,54,5332.342014342775,438,1067,31,19,8132.372189689691,129
2021-09-01 09:21:44,huggingface/transformers,-148,27,46,5327.493177742616,305,1043,24,48,8285.628021582734,236
2021-09-08 09:21:44,huggingface/transformers,-151,55,58,5219.101077744411,289,1049,44,38,8416.011306575152,198
2021-09-15 09:21:44,huggingface/transformers,-149,44,42,5143.9525007959255,298,1060,51,40,8523.547513580246,177
2021-09-22 09:21:44,huggingface/transformers,-157,51,59,5029.295541252634,384,1077,62,45,8593.320740578012,275
2021-09-29 09:21:44,huggingface/transformers,-160,43,46,5169.706952680444,363,1082,44,39,8656.053912760417,149
2021-10-13 09:21:44,huggingface/transformers,-160,69,69,5338.887435451116,421,1096,47,33,8835.369586767074,150
2021-10-27 09:21:44,huggingface/transformers,-165,16,21,5578.068464387465,120,1096,0,0,9171.369586767074,0
2021-11-03 09:21:44,huggingface/transformers,-166,22,23,5746.068464387464,172,1101,22,17,9268.448606175974,72
2021-11-10 09:21:44,huggingface/transformers,-169,53,56,5840.347685654008,334,1101,39,39,9404.88826728499,123
2021-11-17 09:21:44,huggingface/transformers,-172,34,37,5978.494333193395,279,1112,41,30,9501.12020432357,88
2021-11-24 09:21:44,huggingface/transformers,-162,47,37,6101.093830555556,259,1116,31,27,9605.426469474462,121
2021-12-01 09:21:44,huggingface/transformers,-159,37,34,6238.282194582643,309,1127,36,25,9669.658222313596,212
2021-12-02 09:21:44,huggingface/transformers,-159,5,5,6262.282194582643,55,1125,9,11,9677.764945265462,35
2021-12-03 09:21:44,huggingface/transformers,-154,7,2,6270.691951337194,57,1125,4,4,9701.764945265462,37
2021-12-04 09:21:44,huggingface/transformers,-154,8,8,6279.162132838284,65,1125,5,5,9725.764945265462,33
2021-12-05 09:21:44,huggingface/transformers,-163,1,10,6303.162132838284,26,1128,4,1,9749.764945265462,5
2021-12-06 09:21:44,huggingface/transformers,-160,7,4,6311.5903477366255,26,1128,4,4,9765.75341217756,30
2021-12-07 09:21:44,huggingface/transformers,-158,8,6,6304.515509145509,87,1127,11,12,9773.72556875057,30
2021-12-08 09:21:44,huggingface/transformers,-158,5,5,6328.515509145509,50,1133,10,4,9789.718351973086,32
2021-12-09 09:21:44,huggingface/transformers,-161,7,10,6352.515509145509,60,1133,18,18,9805.705912601072,10
2021-12-10 09:21:44,huggingface/transformers,-162,4,5,6376.515509145509,43,1136,9,6,9813.676201133789,31
2021-12-11 09:21:44,huggingface/transformers,-164,3,5,6400.515509145509,57,1143,14,7,9829.658588000726,33
2021-12-12 09:21:44,huggingface/transformers,-162,3,1,6424.515509145509,13,1144,2,1,9853.658588000726,2
2021-12-13 09:21:44,huggingface/transformers,-167,3,8,6448.515509145509,10,1144,3,3,9877.658588000726,19
2021-12-14 09:21:44,huggingface/transformers,-177,4,14,6472.515509145509,81,1142,15,17,9885.567513798407,83
2021-12-15 09:21:44,huggingface/transformers,-169,12,4,6480.625900054467,70,1143,6,5,9893.477605691058,13
2021-12-16 09:21:44,huggingface/transformers,-172,5,8,6504.625900054467,43,1145,9,7,9917.477605691058,51
2021-12-17 09:21:44,huggingface/transformers,-171,6,5,6528.625900054467,26,1147,13,11,9933.41051471252,78
2021-12-18 09:21:44,huggingface/transformers,-166,7,2,6520.726124661247,38,1146,6,7,9949.335725333693,14
2021-12-19 09:21:44,huggingface/transformers,-166,6,6,6528.813946336848,11,1149,3,0,9957.18663897893,0
2021-12-20 09:21:44,huggingface/transformers,-167,9,10,6536.932030070118,16,1152,3,0,9973.115476833107,0
2021-12-21 09:21:44,huggingface/transformers,-168,5,6,6560.932030070118,74,1151,12,13,9989.038663025887,35
2021-12-28 09:21:44,huggingface/transformers,-174,39,45,6571.30874473407,359,1152,54,53,10108.259692699943,142
2022-01-04 09:21:44,huggingface/transformers,-172,34,32,6661.244968123861,233,1169,37,20,10235.146861133386,205
2022-01-05 09:21:44,huggingface/transformers,-176,5,9,6685.244968123861,41,1168,5,6,10259.146861133386,37
2022-01-06 09:21:44,huggingface/transformers,-173,5,2,6677.997089484589,40,1167,4,5,10283.146861133386,54
2022-01-07 09:21:44,huggingface/transformers,-172,8,7,6701.997089484589,67,1163,5,9,10298.890982683406,28
2022-01-08 09:21:44,huggingface/transformers,-174,6,8,6710.39382751938,36,1167,6,2,10314.64028089138,39
2022-01-09 09:21:44,huggingface/transformers,-181,2,9,6734.39382751938,16,1167,1,1,10330.386212444446,2
2022-01-10 09:21:44,huggingface/transformers,-185,3,7,6758.39382751938,11,1171,4,0,10346.113024913402,36
2022-01-11 09:21:44,huggingface/transformers,-187,3,5,6766.711758185099,70,1165,9,15,10361.844703363508,71
2022-01-12 09:21:44,huggingface/transformers,-191,8,12,6775.029414866255,49,1165,12,12,10361.047800575478,80
2022-01-13 09:21:44,huggingface/transformers,-191,4,4,6783.338504618937,54,1167,8,6,10368.532830593123,64
2022-01-14 09:21:44,huggingface/transformers,-189,7,5,6776.11375734355,47,1173,12,6,10359.608522997623,28
2022-01-15 09:21:44,huggingface/transformers,-196,3,10,6769.066581489957,65,1173,11,11,10359.008418600562,18
2022-01-16 09:21:44,huggingface/transformers,-195,3,2,6777.570282851346,14,1173,0,0,10383.008418600562,2
2022-01-17 09:21:44,huggingface/transformers,-196,1,2,6801.570282851346,17,1176,4,1,10390.57427812884,3
2022-01-18 09:21:44,huggingface/transformers,-192,10,6,6810.034611490763,49,1178,7,5,10406.368371042709,78
2022-01-19 09:21:44,huggingface/transformers,-192,11,11,6803.125171957673,64,1178,13,13,10397.594032695166,134
2022-01-20 09:21:44,huggingface/transformers,-190,7,5,6827.125171957673,63,1179,15,14,10397.080629687773,59
2022-01-21 09:21:44,huggingface/transformers,-187,6,3,6851.125171957673,68,1192,20,7,10388.514570944184,75
2022-01-22 09:21:44,huggingface/transformers,-182,8,3,6875.125171957673,67,1195,15,12,10396.269985894098,59
2022-01-23 09:21:44,huggingface/transformers,-183,1,2,6899.125171957673,7,1198,3,0,10412.141316029143,2
2022-01-24 09:21:44,huggingface/transformers,-191,3,11,6907.493726747111,24,1202,4,0,10428.017638455538,10
2022-01-25 09:21:44,huggingface/transformers,-197,5,11,6915.899816904942,77,1199,8,11,10435.738059449635,118
2022-01-26 09:21:44,huggingface/transformers,-189,12,4,6924.276562187189,66,1202,8,5,10435.398014978848,56
2022-01-27 09:21:44,huggingface/transformers,-190,8,9,6932.708336454433,73,1208,12,6,10435.10367657192,57
2022-01-28 09:21:44,huggingface/transformers,-190,7,7,6925.643526597068,101,1205,13,16,10434.87534115322,23
2022-01-29 09:21:44,huggingface/transformers,-186,11,7,6903.436130864197,77,1199,6,12,10450.810320496308,32
2022-01-30 09:21:44,huggingface/transformers,-186,2,2,6927.436130864197,39,1203,6,2,10458.662865440672,10
2022-01-31 09:21:44,huggingface/transformers,-187,5,6,6951.436130864197,24,1205,3,1,10466.523278334187,28
2022-02-01 09:21:44,huggingface/transformers,-191,9,13,6929.312740372823,167,1203,20,22,10442.3296864349,61
2022-02-02 09:21:44,huggingface/transformers,-191,9,9,6922.82363003663,71,1200,10,13,10450.333688106177,88
2022-02-03 09:21:44,huggingface/transformers,-183,15,7,6916.458551543885,69,1200,9,9,10474.333688106177,74
2022-02-04 09:21:44,huggingface/transformers,-180,6,3,6940.458551543885,59,1202,9,7,10482.310536017669,35
2022-02-05 09:21:44,huggingface/transformers,-175,11,6,6949.296756428917,46,1201,5,6,10482.283086278496,34
2022-02-06 09:21:44,huggingface/transformers,-171,4,0,6943.0173955314,14,1202,1,0,10506.283086278496,5
2022-02-07 09:21:44,huggingface/transformers,-175,2,6,6967.0173955314,17,1203,1,0,10530.283086278496,0
2022-02-08 09:21:44,huggingface/transformers,-175,8,8,6945.787059035277,67,1202,7,8,10546.256084857723,101
2022-02-09 09:21:44,huggingface/transformers,-178,4,7,6939.838177419355,66,1210,13,5,10538.175314716313,49
2022-02-10 09:21:44,huggingface/transformers,-174,9,5,6963.838177419355,54,1208,10,12,10530.203832912455,70
2022-02-11 09:21:44,huggingface/transformers,-173,6,5,6972.878417978063,54,1213,11,6,10522.367227257468,7
2022-02-12 09:21:44,huggingface/transformers,-176,4,7,6996.878417978063,54,1213,11,11,10538.416985744236,39
2022-02-13 09:21:44,huggingface/transformers,-177,1,2,7020.878417978063,15,1216,3,0,10554.464913901458,0
2022-02-14 09:21:44,huggingface/transformers,-178,2,3,7044.878417978063,17,1218,2,0,10570.50806225404,3
2022-02-15 09:21:44,huggingface/transformers,-179,2,3,7068.878417978063,44,1219,8,7,10586.53422439759,30
2022-02-16 09:21:44,huggingface/transformers,-177,7,5,7047.548674484719,45,1212,9,16,10602.567770462336,69
2022-02-17 09:21:44,huggingface/transformers,-176,4,3,7056.553565011821,59,1217,10,5,10610.628107312798,127
2022-02-18 09:21:44,huggingface/transformers,-169,12,5,7050.607063912429,54,1221,10,6,10594.860221432134,59
2022-02-19 09:21:44,huggingface/transformers,-171,1,3,7074.607063912429,64,1226,12,7,10603.019389013452,53
2022-02-20 09:21:44,huggingface/transformers,-166,6,1,7083.599489664082,27,1227,1,0,10619.088022985645,0
2022-02-21 09:21:44,huggingface/transformers,-174,3,11,7092.636316221284,25,1232,5,0,10627.229007995693,2
2022-02-22 09:21:44,huggingface/transformers,-176,6,8,7086.740659430439,78,1237,11,6,10611.73038674261,101
2022-02-23 09:21:44,huggingface/transformers,-174,5,3,7110.740659430439,92,1239,10,8,10588.571104331031,127
2022-02-24 09:21:44,huggingface/transformers,-170,11,7,7075.378083912036,93,1242,21,18,10557.97019949309,159
2022-02-25 09:21:44,huggingface/transformers,-170,4,4,7084.663679833679,57,1243,8,7,10581.97019949309,89
2022-02-26 09:21:44,huggingface/transformers,-167,5,2,7108.663679833679,59,1240,7,10,10598.18539624183,147
2022-02-27 09:21:44,huggingface/transformers,-169,1,3,7132.663679833679,6,1241,1,0,10622.18539624183,13
2022-02-28 09:21:44,huggingface/transformers,-174,2,7,7156.663679833679,28,1245,4,0,10638.37869866928,4
2022-03-01 09:21:44,huggingface/transformers,-178,3,7,7165.7706494928525,46,1251,11,5,10631.180936304438,49
2022-03-02 09:21:44,huggingface/transformers,-176,6,4,7174.919867724867,80,1250,12,13,10608.617815463163,66
2022-03-03 09:21:44,huggingface/transformers,-173,5,2,7184.0905865472905,62,1256,16,10,10594.04832000969,45
2022-03-04 09:21:44,huggingface/transformers,-169,8,4,7178.497661179697,81,1263,15,8,10572.034603634023,50
2022-03-05 09:21:44,huggingface/transformers,-174,4,9,7202.497661179697,57,1266,12,9,10573.11217087846,12
