date_time,record_id,n_inst,n_task,n_job,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu
2000-01-24 11:17:20,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 11:18:34,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 11:22:25,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-24 11:25:31,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 12:26:41,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 12:31:06,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 12:37:03,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-24 12:49:58,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 12:50:05,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-24 12:52:08,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 12:52:57,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 12:53:52,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 12:56:25,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-24 13:05:54,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 13:07:10,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-24 13:10:58,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 13:14:01,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 13:14:10,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 13:27:48,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 13:34:56,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 13:54:35,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 14:32:16,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 14:42:25,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 14:43:26,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 15:00:02,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 15:03:12,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 15:04:35,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 15:12:21,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 15:13:28,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 15:16:45,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 16:04:37,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 16:41:11,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 18:14:45,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 18:38:10,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 18:38:54,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 18:45:45,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 19:44:54,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 19:52:57,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-24 21:16:08,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 22:04:17,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-24 22:16:19,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-24 22:47:41,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 00:02:24,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-25 00:04:23,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 00:32:54,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 00:33:04,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 01:35:02,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-25 03:22:02,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 03:33:33,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-25 05:13:51,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 06:35:45,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 07:25:17,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 07:28:51,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 07:29:06,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 07:31:41,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 07:31:57,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 07:33:56,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 07:41:47,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 07:48:02,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 08:07:36,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 08:24:05,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 08:36:03,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 08:38:30,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 08:40:43,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 08:47:04,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 08:47:13,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 08:52:51,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 08:55:31,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 08:55:31,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 08:59:46,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 09:18:14,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 09:18:25,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 09:25:42,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 09:27:00,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 10:25:30,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 10:29:25,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 10:41:11,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 10:55:46,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 11:37:59,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 12:58:19,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 13:03:40,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 13:15:37,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 13:50:31,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 14:04:20,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 14:10:11,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 14:37:54,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 14:47:06,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 14:53:29,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 14:53:56,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 16:45:44,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 19:41:16,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 19:46:02,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 20:07:00,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 20:14:31,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 20:47:20,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 20:52:20,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 21:08:39,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 21:14:50,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 21:17:06,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 21:22:48,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 21:46:38,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 21:51:39,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-25 22:17:25,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 22:23:42,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 22:28:08,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 22:50:55,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 22:51:24,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-25 22:55:34,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 22:56:26,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 23:17:30,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 23:19:22,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-25 23:44:28,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-25 23:49:53,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 00:14:18,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 00:17:57,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 00:18:39,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 00:18:48,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 00:58:35,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 01:29:52,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 01:48:25,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 03:04:31,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 03:23:16,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 03:56:50,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 05:38:02,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 05:56:08,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 06:01:00,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 06:31:36,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 06:31:36,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 06:36:29,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-26 06:41:05,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 08:16:37,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 08:34:37,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 08:34:37,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 08:57:36,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 08:57:36,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 09:46:52,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 10:03:21,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 12:47:41,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 12:56:34,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 13:01:34,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 15:56:43,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 16:12:46,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 16:22:45,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 16:29:53,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 16:46:08,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 17:39:36,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 17:48:35,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-26 21:44:34,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-26 22:45:01,1c6afd5c227e89b8a29589f4,,,,,,,,,,,
2000-01-27 00:27:28,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-27 00:34:27,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 01:00:10,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 01:29:30,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 02:18:18,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 02:26:41,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 02:55:45,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-27 02:56:49,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 03:01:30,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 03:03:41,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 03:21:51,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 07:59:57,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 08:01:52,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 08:01:52,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 08:07:04,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 08:07:14,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 08:14:14,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 08:36:25,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 08:39:17,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 09:30:31,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 09:33:37,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 09:33:37,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 09:36:59,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 09:52:37,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 09:52:37,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 10:06:37,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 10:06:37,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 10:18:28,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 10:20:37,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 10:30:46,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 10:34:14,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 10:34:18,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 10:34:18,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 10:34:56,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 10:42:19,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 10:43:33,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 10:44:34,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 10:56:20,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 10:56:20,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 11:06:19,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 11:25:29,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 11:56:43,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 11:58:19,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 11:58:19,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 11:59:10,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:03:35,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 12:03:35,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:07:23,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-27 12:07:23,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:12:17,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:16:17,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:16:17,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:24:27,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:24:27,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:31:10,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 12:31:10,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:31:52,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 12:32:52,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:32:52,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 12:37:29,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 12:39:28,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 12:39:56,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 12:58:12,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 13:06:28,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 13:32:25,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 13:33:04,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 13:33:41,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 13:36:48,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 14:54:44,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 15:42:37,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 15:42:43,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 15:53:00,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 15:53:00,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:05:48,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:09:00,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:09:00,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:10:20,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:19:54,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:22:20,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:23:22,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:24:35,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:24:35,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:26:39,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:33:22,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:34:38,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 16:34:38,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 16:52:10,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 17:05:21,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 17:44:27,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 17:52:29,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 17:53:05,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 18:16:13,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 18:21:28,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 18:37:33,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-27 18:48:43,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 21:14:23,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 22:08:22,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 22:13:11,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 22:58:07,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-27 22:58:16,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-27 23:04:54,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-27 23:36:50,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 00:57:51,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 01:34:06,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 02:18:00,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 02:41:24,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 02:41:24,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 02:50:18,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 02:54:47,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-28 03:17:37,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 03:45:53,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 03:48:13,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 03:50:24,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 03:50:24,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 04:28:31,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-28 04:28:52,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 04:29:53,1c6afd5c227e89b8a29589f4,1,1,1,,,,,,,,
2000-01-28 04:32:10,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 04:34:51,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 05:31:41,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 06:02:33,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 06:16:49,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 07:37:06,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-28 08:05:52,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-28 08:55:42,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-28 09:04:54,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-28 09:04:54,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-28 09:12:27,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 09:43:52,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 10:36:37,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 10:36:37,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 10:52:55,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 10:52:55,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 11:00:59,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 11:50:59,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 12:05:47,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 12:07:30,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 13:07:15,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 13:41:01,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 13:41:01,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-28 13:53:10,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 14:42:02,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 14:52:01,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 16:27:16,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 18:47:52,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-28 21:29:00,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-28 22:08:58,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-28 23:38:52,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-29 00:49:51,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-29 00:51:22,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-29 00:57:19,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-29 01:22:28,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-29 02:27:07,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-29 02:29:19,1c6afd5c227e89b8a29589f4,6,6,6,,,,,,,,
2000-01-29 06:34:33,1c6afd5c227e89b8a29589f4,5,5,5,,,,,,,,
2000-01-29 06:39:53,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-29 07:33:25,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-29 07:33:34,1c6afd5c227e89b8a29589f4,4,4,4,,,,,,,,
2000-01-29 15:41:42,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
2000-01-29 16:26:29,1c6afd5c227e89b8a29589f4,2,2,2,,,,,,,,
2000-01-29 17:00:40,1c6afd5c227e89b8a29589f4,3,3,3,,,,,,,,
