date_time,record_id,n_inst,n_task,n_job,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu
2000-02-01 05:23:04,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 06:17:09,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 06:34:39,7077ec572d50395cafcbcb7d,,,,,,,,,,,
2000-02-01 06:36:19,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 06:50:51,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 06:59:25,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 09:51:00,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 09:58:32,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 11:33:22,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 11:33:22,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 13:31:41,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 13:32:32,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 13:49:07,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 14:24:55,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 14:47:33,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 15:08:33,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 15:08:33,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 15:20:19,7077ec572d50395cafcbcb7d,1,1,1,,,,,,,,
2000-02-01 15:23:21,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 15:26:07,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 15:35:24,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 15:56:22,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 15:56:55,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 15:57:01,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-01 16:15:15,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 16:18:36,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-01 16:37:34,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 16:39:46,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-01 16:44:03,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 16:50:37,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-01 16:55:13,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 17:03:41,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 17:31:12,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 17:50:14,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 18:04:31,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 18:18:25,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 18:36:14,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 19:16:57,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 19:44:03,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 19:52:25,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 20:08:25,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 20:11:52,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 20:25:17,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 20:27:41,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 20:27:41,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 21:12:04,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 21:23:40,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 21:27:48,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 21:39:34,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-01 21:44:51,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 22:03:21,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 22:59:22,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-01 23:02:54,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-01 23:10:32,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 00:19:12,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 00:37:55,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 00:46:49,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 01:33:20,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 01:33:20,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 01:40:12,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 01:40:12,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 01:49:59,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 01:49:59,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 01:59:39,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 01:59:39,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 02:03:03,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 02:39:44,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 02:39:44,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 03:17:34,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 03:17:34,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 03:18:32,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 03:20:48,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 03:24:09,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 03:32:11,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 03:32:11,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 04:22:06,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 04:23:01,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 04:35:15,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 04:50:13,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-02 04:56:59,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:01:49,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 05:02:42,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:09:24,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 05:14:31,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:14:47,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-02 05:16:57,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:18:18,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-02 05:22:59,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:30:06,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 05:41:00,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:43:11,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-02 05:44:09,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:44:09,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-02 05:56:11,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 05:59:53,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:03:49,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:13:01,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:33:08,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:35:47,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:48:11,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:48:43,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:50:06,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:50:49,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:53:32,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:53:40,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:53:40,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 06:56:25,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 06:58:44,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 07:16:35,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 07:17:17,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 07:17:29,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 07:18:20,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 07:18:20,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 07:21:02,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 07:56:13,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 07:56:38,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 08:01:01,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 08:21:11,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 08:49:02,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 09:05:54,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 09:07:02,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 09:40:47,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 09:40:47,7077ec572d50395cafcbcb7d,6,5,5,,,,,,,,
2000-02-02 09:40:47,7077ec572d50395cafcbcb7d,7,5,5,,,,,,,,
2000-02-02 09:40:48,7077ec572d50395cafcbcb7d,8,5,5,,,,,,,,
2000-02-02 10:48:57,7077ec572d50395cafcbcb7d,7,4,4,,,,,,,,
2000-02-02 15:21:04,7077ec572d50395cafcbcb7d,8,5,5,,,,,,,,
2000-02-02 15:24:09,7077ec572d50395cafcbcb7d,7,4,4,,,,,,,,
2000-02-02 16:31:06,7077ec572d50395cafcbcb7d,6,3,3,,,,,,,,
2000-02-02 16:31:11,7077ec572d50395cafcbcb7d,5,3,3,,,,,,,,
2000-02-02 16:31:12,7077ec572d50395cafcbcb7d,4,3,3,,,,,,,,
2000-02-02 16:31:12,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 16:31:16,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 16:31:36,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 16:33:21,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 16:40:58,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 16:47:32,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 16:59:34,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 17:04:43,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 17:06:29,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 17:06:37,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 17:33:16,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 18:13:33,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 18:17:56,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 18:27:41,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 18:29:31,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 18:30:23,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 18:39:18,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 19:04:46,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 19:08:48,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 19:40:06,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 19:40:22,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 19:44:00,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 19:54:28,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 19:54:56,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 19:54:56,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 20:03:19,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 20:09:39,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 20:11:23,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 20:15:35,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 20:15:43,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 20:16:13,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 20:16:42,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 20:33:30,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 20:33:54,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 20:45:33,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 21:07:33,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 21:30:07,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 21:34:58,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 22:02:46,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-02 22:03:37,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 22:04:12,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 22:06:04,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 22:12:33,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 22:14:53,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 22:45:28,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 22:46:48,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 22:46:55,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 22:47:55,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-02 22:48:15,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 22:48:51,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 23:01:55,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-02 23:19:18,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-02 23:22:17,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-02 23:30:11,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 23:48:47,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-02 23:48:50,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-02 23:56:52,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:05:01,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 00:06:48,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:08:00,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 00:10:00,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:13:31,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:16:55,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:17:31,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:17:31,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:19:01,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:21:56,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:27:19,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:31:06,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 00:34:22,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:35:40,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 00:37:26,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 00:43:04,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 00:43:57,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 00:47:37,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 00:50:30,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 00:54:06,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 00:55:10,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 00:58:10,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 01:03:12,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 01:11:05,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 01:17:11,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 01:27:06,7077ec572d50395cafcbcb7d,9,9,9,,,,,,,,
2000-02-03 01:27:13,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 02:11:28,7077ec572d50395cafcbcb7d,9,9,9,,,,,,,,
2000-02-03 02:14:35,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 02:17:10,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 02:30:52,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 02:35:23,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 02:37:13,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 02:59:47,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:02:55,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 03:16:09,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:17:51,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 03:20:01,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:20:38,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 03:32:59,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 03:33:09,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 03:36:14,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:53:58,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 03:56:15,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:56:37,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 03:57:01,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 03:57:30,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 03:59:28,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 04:00:27,7077ec572d50395cafcbcb7d,8,8,8,,,,,,,,
2000-02-03 04:00:40,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 04:02:13,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 04:02:15,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 04:06:59,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 04:08:15,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 04:11:18,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 04:15:20,7077ec572d50395cafcbcb7d,7,7,7,,,,,,,,
2000-02-03 04:30:43,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 05:10:34,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 05:28:09,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 05:31:42,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 05:34:46,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 05:36:27,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 05:38:52,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 05:53:45,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 05:59:13,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 05:59:30,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 06:03:53,7077ec572d50395cafcbcb7d,6,6,6,,,,,,,,
2000-02-03 06:05:31,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 07:16:29,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 07:55:26,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 08:06:38,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 08:17:58,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 08:20:41,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 08:39:28,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 08:50:12,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 08:51:34,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 08:51:34,7077ec572d50395cafcbcb7d,6,5,5,,,,,,,,
2000-02-03 08:51:34,7077ec572d50395cafcbcb7d,5,4,4,,,,,,,,
2000-02-03 08:51:34,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 08:51:35,7077ec572d50395cafcbcb7d,5,5,5,,,,,,,,
2000-02-03 08:51:35,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 08:52:21,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 10:03:04,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 11:49:59,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 11:55:03,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 12:26:19,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 12:35:12,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 12:41:44,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 12:48:09,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 13:45:27,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 13:51:41,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 14:31:12,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 14:43:40,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 14:53:27,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 15:04:42,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 15:06:56,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 15:29:16,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 15:33:41,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 15:41:36,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 15:47:39,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 15:49:18,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 15:59:39,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 16:00:39,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 16:07:04,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 16:08:23,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 16:19:55,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 16:39:10,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 16:39:25,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 16:47:18,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 16:47:49,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 16:47:49,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 17:13:06,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 17:47:16,7077ec572d50395cafcbcb7d,4,4,4,,,,,,,,
2000-02-03 18:23:22,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 18:56:27,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 19:08:10,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 19:26:23,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 19:27:51,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 19:31:46,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 19:36:22,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 19:53:49,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 20:02:40,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 20:23:37,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 20:28:38,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 20:29:17,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 20:39:34,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
2000-02-03 20:49:30,7077ec572d50395cafcbcb7d,2,2,2,,,,,,,,
2000-02-03 20:57:50,7077ec572d50395cafcbcb7d,3,3,3,,,,,,,,
